Date,Price
09/26/1989,373.1
09/25/1989,374.6
09/22/1989,370.7
09/21/1989,370.3
09/20/1989,370.1
09/19/1989,366.2
09/18/1989,366.5
09/15/1989,368.9
09/14/1989,365.5
09/13/1989,365
09/12/1989,364.8
09/11/1989,364.6
09/08/1989,365
09/07/1989,366
09/06/1989,367.4
09/05/1989,365.1
09/01/1989,366.1
08/31/1989,365.4
08/30/1989,367.6
08/29/1989,369.3
08/28/1989,366
08/25/1989,366.7
08/24/1989,370.6
08/23/1989,371.9
08/22/1989,374.5
08/21/1989,374.5
08/18/1989,373.9
08/17/1989,374.6
08/16/1989,374.7
08/15/1989,377.5
08/14/1989,373.2
08/11/1989,371.4
08/10/1989,374.2
08/09/1989,373.9
08/08/1989,373.6
08/07/1989,373.4
08/04/1989,375.4
08/03/1989,381.4
08/02/1989,377.8
08/01/1989,378.8
07/31/1989,378.7
07/28/1989,375.4
07/27/1989,373.7
07/26/1989,375
07/25/1989,374.1
07/24/1989,373.9
07/21/1989,373
07/20/1989,372.2
07/19/1989,369.3
07/18/1989,373.8
07/17/1989,372.2
07/14/1989,372.2
07/13/1989,378.5
07/12/1989,380.4
07/11/1989,383.3
07/10/1989,386.6
07/07/1989,385.7
07/06/1989,388.6
07/05/1989,388.4
07/03/1989,381.1
06/30/1989,377.3
06/29/1989,373.9
06/28/1989,379.2
06/27/1989,379.8
06/26/1989,378.3
06/23/1989,381.8
06/22/1989,374.2
06/21/1989,375.7
06/20/1989,369.6
06/19/1989,370.6
06/16/1989,368.8
06/15/1989,370.7
06/14/1989,367.5
06/13/1989,366.8
06/12/1989,365.8
06/09/1989,362
06/08/1989,378.1
06/07/1989,380.8
06/06/1989,383.2
06/05/1989,370.8
06/02/1989,371.9
06/01/1989,367.3
05/31/1989,366.5
05/30/1989,369.7
05/26/1989,365.9
05/25/1989,367.2
05/24/1989,364.7
05/23/1989,364.3
05/22/1989,363.7
05/19/1989,366.6
05/18/1989,370.3
05/17/1989,373.9
05/16/1989,376.2
05/15/1989,376.5
05/12/1989,378.9
05/11/1989,382.1
05/10/1989,379
05/09/1989,380.3
05/08/1989,378.4
05/05/1989,379.3
05/04/1989,379.6
05/03/1989,380.4
05/02/1989,380.1
05/01/1989,380.7
04/28/1989,380.5
04/27/1989,386.1
04/26/1989,388.2
04/25/1989,388.8
04/24/1989,391
04/21/1989,388.2
04/20/1989,389.3
04/19/1989,387.1
04/18/1989,387.4
04/17/1989,390.1
04/14/1989,389.8
04/13/1989,394.2
04/12/1989,392.1
04/11/1989,389.9
04/10/1989,390.3
04/07/1989,388
04/06/1989,388.7
04/05/1989,388.6
04/04/1989,390.9
04/03/1989,391.1
03/31/1989,390
03/30/1989,386.2
03/29/1989,383.5
03/28/1989,383.5
03/27/1989,391.6
03/23/1989,393.4
03/22/1989,395.1
03/21/1989,395.6
03/20/1989,397.4
03/17/1989,395
03/16/1989,391.3
03/15/1989,393.8
03/14/1989,398.1
03/13/1989,396.4
03/10/1989,396.5
03/09/1989,397.3
03/08/1989,395.4
03/07/1989,395.7
03/06/1989,390.5
03/03/1989,389.3
03/02/1989,386.6
03/01/1989,387.1
02/28/1989,390.4
02/27/1989,389.8
02/24/1989,392.6
02/23/1989,394
02/22/1989,390.2
02/21/1989,389.4
02/17/1989,384.3
02/16/1989,387.1
02/15/1989,388.2
02/14/1989,389
02/13/1989,389.7
02/10/1989,391.7
02/09/1989,398
02/08/1989,399.1
02/07/1989,395.5
02/06/1989,396.9
02/03/1989,396.3
02/02/1989,395.9
02/01/1989,397.2
01/31/1989,395.8
01/30/1989,399.6
01/27/1989,396.1
01/26/1989,403.2
01/25/1989,406.4
01/24/1989,406.3
01/23/1989,408.5
01/20/1989,409.3
01/19/1989,404.5
01/18/1989,403.3
01/17/1989,404
01/16/1989,403.3
01/13/1989,403.5
01/12/1989,405.8
01/11/1989,405.2
01/10/1989,405.6
01/09/1989,406.7
01/06/1989,408.1
01/05/1989,410.1
01/04/1989,411
01/03/1989,413.4
12/30/1988,412.3
12/29/1988,410.5
12/28/1988,416.6
12/27/1988,420.9
12/23/1988,421.6
12/22/1988,421.3
12/21/1988,418.8
12/20/1988,417.5
12/19/1988,418
12/16/1988,417.6
12/15/1988,416.6
12/14/1988,425.7
12/13/1988,424.1
12/12/1988,424.6
12/09/1988,427.6
12/08/1988,426.7
12/07/1988,427.7
12/06/1988,432.6
12/05/1988,434.2
12/02/1988,436.7
12/01/1988,428.6
11/30/1988,429.6
11/29/1988,427.1
11/28/1988,423.3
11/23/1988,420.1
11/22/1988,418.1
11/21/1988,416.5
11/18/1988,418.1
11/17/1988,421.1
11/16/1988,425.6
11/15/1988,425.6
11/14/1988,425.2
11/11/1988,423.1
11/10/1988,420.5
11/09/1988,424.7
11/08/1988,421.2
11/07/1988,424.7
11/04/1988,423.5
11/03/1988,423.7
11/02/1988,424.2
11/01/1988,414
10/31/1988,415.1
10/28/1988,414.9
10/27/1988,410.1
10/26/1988,411.1
10/25/1988,409.4
10/24/1988,408.8
10/21/1988,411.5
10/20/1988,415.4
10/19/1988,414.7
10/18/1988,415.1
10/17/1988,415.5
10/14/1988,412.5
10/13/1988,410.4
10/12/1988,412.2
10/11/1988,408.4
10/10/1988,412.7
10/07/1988,407.3
10/06/1988,408
10/05/1988,405.3
10/04/1988,402.7
10/03/1988,402.2
09/30/1988,399.2
09/29/1988,401.6
09/28/1988,403.4
09/27/1988,402.5
09/26/1988,400.3
09/23/1988,399.3
09/22/1988,404.6
09/21/1988,404
09/20/1988,411.3
09/19/1988,415.4
09/16/1988,418.2
09/15/1988,425
09/14/1988,428
09/13/1988,428.2
09/12/1988,428
09/09/1988,428.5
09/08/1988,436.3
09/07/1988,435.7
09/06/1988,434.8
09/02/1988,437.4
09/01/1988,438.7
08/31/1988,439.9
08/30/1988,437.7
08/29/1988,438.7
08/26/1988,441.4
08/25/1988,442.2
08/24/1988,444.4
08/23/1988,441.8
08/22/1988,443.2
08/19/1988,441.4
08/18/1988,442.1
08/17/1988,440.9
08/16/1988,438.8
08/15/1988,442.9
08/12/1988,441.2
08/11/1988,439.2
08/10/1988,439.4
08/09/1988,437.8
08/08/1988,440.8
08/05/1988,442.6
08/04/1988,443.8
08/03/1988,444.3
08/02/1988,442.5
08/01/1988,445.6
07/29/1988,447.3
07/28/1988,443.8
07/27/1988,433.5
07/26/1988,431.7
07/25/1988,426.6
07/22/1988,442.9
07/21/1988,442.7
07/20/1988,445.7
07/19/1988,447.5
07/18/1988,438.8
07/15/1988,441.3
07/14/1988,439.9
07/13/1988,441.8
07/12/1988,438.7
07/11/1988,436.4
07/08/1988,441
07/07/1988,441.1
07/06/1988,440.7
07/05/1988,440.3
07/01/1988,439.6
06/30/1988,437.7
06/29/1988,438.3
06/28/1988,440.5
06/27/1988,445.9
06/24/1988,446
06/23/1988,450.9
06/22/1988,453
06/21/1988,455.4
06/20/1988,454.5
06/17/1988,458.3
06/16/1988,453.9
06/15/1988,455.8
06/14/1988,454.6
06/13/1988,453.8
06/10/1988,453.3
06/09/1988,461.7
06/08/1988,460.7
06/07/1988,464.8
06/06/1988,468.1
06/03/1988,469.3
06/02/1988,471.5
06/01/1988,462.4
05/31/1988,459.8
05/27/1988,450.8
05/26/1988,454.1
05/25/1988,454.8
05/24/1988,461.1
05/23/1988,462.8
05/20/1988,458.7
05/19/1988,458.2
05/18/1988,458.1
05/17/1988,456.4
05/16/1988,456
05/13/1988,453.7
05/12/1988,453.3
05/11/1988,451.2
05/10/1988,451.6
05/09/1988,448.8
05/06/1988,445.3
05/05/1988,447
05/04/1988,446.6
05/03/1988,445.1
05/02/1988,447.2
04/29/1988,452.6
04/28/1988,452.6
04/27/1988,454.3
04/26/1988,451.3
04/25/1988,450.1
04/22/1988,452.4
04/21/1988,457.2
04/20/1988,459
04/19/1988,460.4
04/18/1988,461.7
04/15/1988,458.5
04/14/1988,456.5
04/13/1988,449.6
04/12/1988,453.7
04/11/1988,454.7
04/08/1988,453.7
04/07/1988,452.7
04/06/1988,451.3
04/05/1988,456.2
04/04/1988,459.5
03/31/1988,457.9
03/30/1988,461.3
03/29/1988,455.6
03/28/1988,455.9
03/25/1988,453.3
03/24/1988,454.3
03/23/1988,452
03/22/1988,449.6
03/21/1988,450.2
03/18/1988,445.2
03/17/1988,444.9
03/16/1988,446.5
03/15/1988,447.5
03/14/1988,443.1
03/11/1988,442.6
03/10/1988,444.5
03/09/1988,437.5
03/08/1988,436.6
03/07/1988,438.6
03/04/1988,438.8
03/03/1988,429.1
03/02/1988,432.2
03/01/1988,432.4
02/29/1988,431.9
02/26/1988,431.1
02/25/1988,434.7
02/24/1988,434.1
02/23/1988,444.3
02/22/1988,447.6
02/19/1988,448
02/18/1988,445.8
02/17/1988,449.2
02/16/1988,447.6
02/12/1988,448.7
02/11/1988,443.2
02/10/1988,443.9
02/09/1988,444.9
02/08/1988,444
02/05/1988,443.2
02/04/1988,448.2
02/03/1988,442.5
02/02/1988,458.3
02/01/1988,458.4
01/29/1988,458.5
01/28/1988,471.5
01/27/1988,467
01/26/1988,469.3
01/25/1988,469.5
01/22/1988,477.8
01/21/1988,478.8
01/20/1988,476.8
01/19/1988,478.2
01/18/1988,476.8
01/15/1988,474.5
01/14/1988,488.2
01/13/1988,481.6
01/12/1988,482.3
01/11/1988,483.6
01/08/1988,485.5
01/07/1988,483.1
01/06/1988,485.3
01/05/1988,483.2
01/04/1988,480.5
12/31/1987,488.9
12/30/1987,485.5
12/29/1987,489.4
12/28/1987,491.1
12/24/1987,489.6
12/23/1987,486.5
12/22/1987,487.9
12/21/1987,483.7
12/18/1987,484
12/17/1987,489.7
12/16/1987,490.1
12/15/1987,487.2
12/14/1987,500.4
12/11/1987,502
12/10/1987,497.2
12/09/1987,489.4
12/08/1987,488.6
12/07/1987,486.5
12/04/1987,487.8
12/03/1987,493.8
12/02/1987,493.7
12/01/1987,496.2
11/30/1987,497.2
11/27/1987,492.3
11/25/1987,476.9
11/24/1987,475.4
11/23/1987,476
11/20/1987,470.3
11/19/1987,465.8
11/18/1987,464.8
11/17/1987,465.8
11/16/1987,464.3
11/13/1987,465.6
11/12/1987,464.7
11/11/1987,463.1
11/10/1987,462.4
11/09/1987,463.3
11/06/1987,462.1
11/05/1987,459.2
11/04/1987,468.2
11/03/1987,470.6
11/02/1987,472.5
10/30/1987,471.2
10/29/1987,468.7
10/28/1987,480.5
10/27/1987,478.8
10/26/1987,479.4
10/23/1987,476.7
10/22/1987,473.2
10/21/1987,471.7
10/20/1987,467.5
10/19/1987,486.8
10/16/1987,476.3
10/15/1987,467.8
10/14/1987,465.8
10/13/1987,464
10/12/1987,466.7
10/09/1987,466.9
10/08/1987,466.5
10/07/1987,463.4
10/06/1987,462.7
10/05/1987,462.8
10/02/1987,460.3
10/01/1987,459.7
09/30/1987,458.8
09/29/1987,464.4
09/28/1987,466.4
09/25/1987,466.6
09/24/1987,468.7
09/23/1987,468.7
09/22/1987,468.9
09/21/1987,469.3
09/18/1987,465.3
09/17/1987,466.9
09/16/1987,465.1
09/15/1987,465.9
09/14/1987,463.8
09/11/1987,464.3
09/10/1987,470.6
09/09/1987,464.5
09/08/1987,465.5
09/04/1987,470.8
09/03/1987,471.7
09/02/1987,473.4
09/01/1987,462.8
08/31/1987,458.7
08/28/1987,461.3
08/27/1987,463.7
08/26/1987,465.8
08/25/1987,465.8
08/24/1987,469.3
08/21/1987,465.7
08/20/1987,462.2
08/19/1987,467.3
08/18/1987,467.7
08/17/1987,463.1
08/14/1987,461.2
08/13/1987,467.8
08/12/1987,473
08/11/1987,474.2
08/10/1987,470.6
08/07/1987,464.8
08/06/1987,478.6
08/05/1987,477.6
08/04/1987,488.9
08/03/1987,488.3
07/31/1987,475.1
07/30/1987,473.3
07/29/1987,457.6
07/28/1987,457
07/27/1987,454.2
07/24/1987,454.5
07/23/1987,455.7
07/22/1987,455.7
07/21/1987,453.7
07/20/1987,452.3
07/17/1987,449.3
07/16/1987,455.4
07/15/1987,455.3
07/14/1987,449.5
07/13/1987,448.6
07/10/1987,446
07/09/1987,446.8
07/08/1987,446.8
07/07/1987,446.1
07/06/1987,450.3
07/02/1987,448.8
07/01/1987,449.4
06/30/1987,452.2
06/29/1987,449.4
06/26/1987,450.1
06/25/1987,443.8
06/24/1987,446.4
06/23/1987,443.8
06/22/1987,440.8
06/19/1987,448.7
06/18/1987,454.6
06/17/1987,451.8
06/16/1987,451.9
06/15/1987,456.7
06/12/1987,458.9
06/11/1987,468.3
06/10/1987,461.3
06/09/1987,462.8
06/08/1987,454.3
06/05/1987,458.8
06/04/1987,458.2
06/03/1987,455.5
06/02/1987,461.8
06/01/1987,451.6
05/29/1987,456
05/28/1987,459.5
05/27/1987,448.5
05/26/1987,451.8
05/22/1987,464.6
05/21/1987,470.3
05/20/1987,473.3
05/19/1987,478.3
05/18/1987,472.8
05/15/1987,476.2
05/14/1987,465.6
05/13/1987,460
05/12/1987,461.5
05/11/1987,457.7
05/08/1987,456.7
05/07/1987,459.6
05/06/1987,460.8
05/05/1987,460.8
05/04/1987,465.2
05/01/1987,459.5
04/30/1987,456.5
04/29/1987,453.5
04/28/1987,454.7
04/27/1987,446
04/24/1987,465.5
04/23/1987,463.4
04/22/1987,452.5
04/21/1987,451
04/20/1987,456.8
04/16/1987,447.3
04/15/1987,446.5
04/14/1987,454.6
04/13/1987,440.8
04/10/1987,436.7
04/09/1987,436.5
04/08/1987,424.1
04/07/1987,426.2
04/06/1987,422.6
04/03/1987,423.9
04/02/1987,422.2
04/01/1987,422.5
03/31/1987,422.7
03/30/1987,425.9
03/27/1987,422.7
03/26/1987,411.7
03/25/1987,413.3
03/24/1987,414.1
03/23/1987,410.8
03/20/1987,406.3
03/19/1987,406.1
03/18/1987,406
03/17/1987,406.8
03/16/1987,406.6
03/13/1987,405
03/12/1987,409.9
03/11/1987,408.3
03/10/1987,408.3
03/09/1987,406.5
03/06/1987,407.8
03/05/1987,408.8
03/04/1987,412.2
03/03/1987,409.1
03/02/1987,405.6
02/27/1987,407.4
02/26/1987,408.5
02/25/1987,405.2
02/24/1987,404.6
02/23/1987,404.6
02/20/1987,408.7
02/19/1987,402.7
02/18/1987,395.3
02/17/1987,394.9
02/13/1987,400.7
02/12/1987,398.3
02/11/1987,405.5
02/10/1987,406.2
02/09/1987,407.2
02/06/1987,407.4
02/05/1987,408.2
02/04/1987,406.2
02/03/1987,407.2
02/02/1987,404.8
01/30/1987,408.9
01/29/1987,416.6
01/28/1987,410.6
01/27/1987,415.7
01/26/1987,411.3
01/23/1987,405.3
01/22/1987,408.9
01/21/1987,408.8
01/20/1987,408.2
01/19/1987,423.3
01/16/1987,417.3
01/15/1987,417
01/14/1987,419.2
01/13/1987,412.3
01/12/1987,410.2
01/09/1987,407.5
01/08/1987,403.9
01/07/1987,404.3
01/06/1987,402.2
01/05/1987,405
01/02/1987,404
12/31/1986,406.9
12/30/1986,392.4
12/29/1986,391.9
12/24/1986,393
12/23/1986,391.5
12/22/1986,396.3
12/19/1986,395.8
12/18/1986,397.8
12/17/1986,395.3
12/16/1986,396.3
12/15/1986,398.4
12/12/1986,395.8
12/11/1986,393.7
12/10/1986,393.1
12/09/1986,390.4
12/08/1986,393.7
12/05/1986,392.9
12/04/1986,391.7
12/03/1986,395.8
12/02/1986,392.9
12/01/1986,397.5
11/28/1986,394.8
11/26/1986,383.1
11/25/1986,385.6
11/24/1986,382.4
11/21/1986,379.3
11/20/1986,391.7
11/19/1986,388.5
11/18/1986,394.5
11/17/1986,389.3
11/14/1986,398.8
11/13/1986,409.5
11/12/1986,409.4
11/11/1986,409.3
11/10/1986,407.5
11/07/1986,410.6
11/06/1986,412.4
11/05/1986,408.5
11/04/1986,411.1
11/03/1986,406.8
10/31/1986,405.5
10/30/1986,409.9
10/29/1986,407.3
10/28/1986,413.9
10/27/1986,410.3
10/24/1986,409.7
10/23/1986,417.5
10/22/1986,428.7
10/21/1986,427.9
10/20/1986,428.9
10/17/1986,422.2
10/16/1986,427.4
10/15/1986,428.7
10/14/1986,430.5
10/13/1986,437.2
10/10/1986,434.5
10/09/1986,433
10/08/1986,442.4
10/07/1986,444.8
10/06/1986,442.8
10/03/1986,437.5
10/02/1986,441.1
10/01/1986,429.2
09/30/1986,429.8
09/29/1986,427.1
09/26/1986,431.5
09/25/1986,438.8
09/24/1986,436
09/23/1986,436
09/22/1986,445.2
09/19/1986,441
09/18/1986,422.6
09/17/1986,418.8
09/16/1986,420.2
09/15/1986,422.3
09/12/1986,421.5
09/11/1986,413
09/10/1986,409.8
09/09/1986,414.4
09/08/1986,416.4
09/05/1986,428.3
09/04/1986,415.5
09/03/1986,410.3
09/02/1986,411.5
08/29/1986,393.3
08/28/1986,392
08/27/1986,386.3
08/26/1986,385.6
08/25/1986,386.5
08/22/1986,379.5
08/21/1986,390.6
08/20/1986,385.1
08/19/1986,381
08/18/1986,382.8
08/15/1986,390.2
08/14/1986,393.7
08/13/1986,391.7
08/12/1986,392.4
08/11/1986,398.5
08/08/1986,382.5
08/07/1986,369.3
08/06/1986,367.5
08/05/1986,366.1
08/04/1986,367
08/01/1986,367.5
07/31/1986,369.7
07/30/1986,358.6
07/29/1986,352.2
07/28/1986,355.1
07/25/1986,348.2
07/24/1986,349.3
07/23/1986,349
07/22/1986,353.7
07/21/1986,355.6
07/18/1986,356.5
07/17/1986,348.7
07/16/1986,348.7
07/15/1986,349.1
07/14/1986,346.4
07/11/1986,347.8
07/10/1986,348.6
07/09/1986,349.6
07/08/1986,351.2
07/07/1986,345.9
07/03/1986,345.4
07/02/1986,344.9
07/01/1986,345.8
06/30/1986,347.7
06/27/1986,346.9
06/26/1986,346.6
06/25/1986,347.1
06/24/1986,345.2
06/23/1986,343.3
06/20/1986,342.7
06/19/1986,340.9
06/18/1986,340.5
06/17/1986,339.3
06/16/1986,337.5
06/13/1986,348.8
06/12/1986,349.8
06/11/1986,351.7
06/10/1986,351.2
06/09/1986,354.2
06/06/1986,344.8
06/05/1986,344.6
06/04/1986,344.8
06/03/1986,345.3
06/02/1986,345.1
05/30/1986,347.1
05/29/1986,347
05/28/1986,342.5
05/27/1986,341.8
05/23/1986,342.4
05/22/1986,342.6
05/21/1986,339.8
05/20/1986,339.8
05/19/1986,340.7
05/16/1986,343.8
05/15/1986,343.4
05/14/1986,343.1
05/13/1986,345.1
05/12/1986,345.5
05/09/1986,345.5
05/08/1986,345.5
05/07/1986,345.8
05/06/1986,344
05/05/1986,344.2
05/02/1986,344.7
05/01/1986,342.8
04/30/1986,348.1
04/29/1986,346.9
04/28/1986,345.8
04/25/1986,346.2
04/24/1986,347.1
04/23/1986,348.1
04/22/1986,349
04/21/1986,345.7
04/18/1986,346.7
04/17/1986,341.5
04/16/1986,341.9
04/15/1986,343.4
04/14/1986,344.2
04/11/1986,347.5
04/10/1986,341.7
04/09/1986,342.2
04/08/1986,342.9
04/07/1986,342.5
04/04/1986,338.4
04/03/1986,338.4
04/02/1986,339.5
04/01/1986,337
03/31/1986,334.8
03/27/1986,343.1
03/26/1986,344.7
03/25/1986,344
03/24/1986,351.3
03/21/1986,357.4
03/20/1986,352.7
03/19/1986,350.8
03/18/1986,350.3
03/17/1986,350.8
03/14/1986,348.9
03/13/1986,349.2
03/12/1986,353
03/11/1986,344.9
03/10/1986,343.3
03/07/1986,345.7
03/06/1986,344.3
03/05/1986,344.5
03/04/1986,346
03/03/1986,340.5
02/28/1986,341
02/27/1986,339.2
02/26/1986,338.5
02/25/1986,350
02/24/1986,351
02/21/1986,343.3
02/20/1986,341.4
02/19/1986,339
02/18/1986,339.7
02/14/1986,336.2
02/13/1986,335.3
02/12/1986,340.8
02/11/1986,341.6
02/10/1986,340.8
02/07/1986,342.5
02/06/1986,340.4
02/05/1986,339.3
02/04/1986,337.4
02/03/1986,347.4
01/31/1986,352.9
01/30/1986,359.4
01/29/1986,356.3
01/28/1986,353.7
01/27/1986,354.3
01/24/1986,358.4
01/23/1986,351.9
01/22/1986,351.5
01/21/1986,352.8
01/20/1986,355.1
01/17/1986,358
01/16/1986,357.6
01/15/1986,350.7
01/14/1986,341
01/13/1986,341.5
01/10/1986,343.3
01/09/1986,339.9
01/08/1986,336.1
01/07/1986,332.8
01/06/1986,330.7
01/03/1986,330
01/02/1986,328.9
12/31/1985,331.1
12/30/1985,330.6
12/27/1985,329
12/26/1985,327.7
12/24/1985,328.2
12/23/1985,328.3
12/20/1985,328.7
12/19/1985,327.2
12/18/1985,327.3
12/17/1985,323.9
12/16/1985,324.9
12/13/1985,322.2
12/12/1985,320.4
12/11/1985,320.1
12/10/1985,321.2
12/09/1985,319.8
12/06/1985,326.2
12/05/1985,326.9
12/04/1985,325.7
12/03/1985,326.7
12/02/1985,326.5
11/29/1985,327.3
11/27/1985,325.7
11/26/1985,331.2
11/25/1985,332.7
11/22/1985,327.4
11/21/1985,327.4
11/20/1985,326.8
11/19/1985,324.7
11/18/1985,324.7
11/15/1985,324.7
11/14/1985,325.8
11/13/1985,326.2
11/12/1985,325.8
11/11/1985,324.5
11/08/1985,325.6
11/07/1985,323.1
11/06/1985,325.5
11/05/1985,326.2
11/04/1985,327.1
11/01/1985,328.1
10/31/1985,326.7
10/30/1985,327.8
10/29/1985,329.3
10/28/1985,328.9
10/25/1985,329.4
10/24/1985,328.2
10/23/1985,329
10/22/1985,330.1
10/21/1985,329.4
10/18/1985,329.7
10/17/1985,328.4
10/16/1985,326.8
10/15/1985,329.1
10/14/1985,329.8
10/11/1985,330.7
10/10/1985,329.1
10/09/1985,329
10/08/1985,328.6
10/07/1985,330.5
10/04/1985,332.2
10/03/1985,333.9
10/02/1985,328.3
10/01/1985,327.1
09/30/1985,327.1
09/27/1985,332.9
09/26/1985,332.2
09/25/1985,334.3
09/24/1985,334.8
09/23/1985,333.7
09/20/1985,323.8
09/19/1985,324.6
09/18/1985,319.8
09/17/1985,321.5
09/16/1985,324.5
09/13/1985,324
09/12/1985,326.3
09/11/1985,326.7
09/10/1985,327.6
09/09/1985,325.2
09/06/1985,326.6
09/05/1985,326.3
09/04/1985,331.1
09/03/1985,331
08/30/1985,339.8
08/29/1985,341.6
08/28/1985,347.3
08/27/1985,344
08/26/1985,342.9
08/23/1985,342.7
08/22/1985,340.9
08/21/1985,346.2
08/20/1985,343
08/19/1985,345.8
08/16/1985,345.6
08/15/1985,340.4
08/14/1985,334.2
08/13/1985,334.3
08/12/1985,334.7
08/09/1985,336.3
08/08/1985,329.6
08/07/1985,330.2
08/06/1985,328.6
08/05/1985,330.6
08/02/1985,329.7
08/01/1985,328
07/31/1985,335.2
07/30/1985,332
07/29/1985,324.2
07/26/1985,322
07/25/1985,319.6
07/24/1985,319.3
07/23/1985,318.3
07/22/1985,322.3
07/19/1985,318.8
07/18/1985,318.8
07/17/1985,324
07/16/1985,321
07/15/1985,318.4
07/12/1985,319.2
07/11/1985,315.1
07/10/1985,316.2
07/09/1985,314.5
07/08/1985,316.6
07/03/1985,311.4
07/02/1985,311.4
07/01/1985,310.8
06/28/1985,317.7
06/27/1985,319
06/26/1985,317.8
06/25/1985,318.3
06/24/1985,317.9
06/21/1985,316.6
06/20/1985,316
06/19/1985,324.8
06/18/1985,330.5
06/17/1985,321.8
06/14/1985,322
06/13/1985,317.4
06/12/1985,316.7
06/11/1985,316.9
06/10/1985,317.2
06/07/1985,317.7
06/06/1985,318.9
06/05/1985,318.4
06/04/1985,319.1
06/03/1985,320.3
05/31/1985,319.5
05/30/1985,316.6
05/29/1985,315.5
05/28/1985,310.3
05/24/1985,314.8
05/23/1985,316.1
05/22/1985,316.1
05/21/1985,317.9
05/20/1985,314
05/17/1985,321
05/16/1985,321.5
05/15/1985,323.9
05/14/1985,325.8
05/13/1985,326.3
05/10/1985,317.5
05/09/1985,314.3
05/08/1985,314.2
05/07/1985,316.5
05/06/1985,310.5
05/03/1985,313.3
05/02/1985,316.3
05/01/1985,315.3
04/30/1985,316.5
04/29/1985,327.2
04/26/1985,325.2
04/25/1985,326.2
04/24/1985,325.3
04/23/1985,325.6
04/22/1985,330.1
04/19/1985,331.3
04/18/1985,330.8
04/17/1985,327.9
04/16/1985,330.8
04/15/1985,333.2
04/12/1985,331.6
04/11/1985,336.4
04/10/1985,330
04/09/1985,327.9
04/08/1985,329
04/04/1985,324
04/03/1985,320.7
04/02/1985,326.2
04/01/1985,322.7
03/29/1985,334.1
03/28/1985,331.4
03/27/1985,327.8
03/26/1985,324.4
03/25/1985,316.4
03/22/1985,316.8
03/21/1985,317.5
03/20/1985,324.3
03/19/1985,328.8
03/18/1985,303.8
03/15/1985,295.2
03/14/1985,291.8
03/13/1985,291.9
03/12/1985,292.3
03/11/1985,290.1
03/08/1985,288.5
03/07/1985,291
03/06/1985,292.9
03/05/1985,287.9
03/04/1985,291.9
03/01/1985,291.6
02/28/1985,288.7
02/27/1985,289.8
02/26/1985,290
02/25/1985,284.1
02/22/1985,296.5
02/21/1985,301.1
02/20/1985,306
02/19/1985,306.4
02/15/1985,306.9
02/14/1985,305.9
02/13/1985,305.7
02/12/1985,304.7
02/11/1985,307.5
02/08/1985,303.4
02/07/1985,302.7
02/06/1985,305.3
02/05/1985,305.5
02/04/1985,305.4
02/01/1985,306.5
01/31/1985,307.4
01/30/1985,307.9
01/29/1985,301.8
01/28/1985,302.9
01/25/1985,300.4
01/24/1985,299.7
01/23/1985,301.7
01/22/1985,303.9
01/21/1985,308.4
01/18/1985,307.2
01/17/1985,308.5
01/16/1985,304.5
01/15/1985,302.3
01/14/1985,303.9
01/11/1985,300.3
01/10/1985,304.3
01/09/1985,305.5
01/08/1985,298
01/07/1985,303.7
01/04/1985,299.7
01/03/1985,303.2
01/02/1985,304.2
12/31/1984,309.7
12/28/1984,310
12/27/1984,309.2
12/26/1984,314.2
12/21/1984,313.2
12/20/1984,309.6
12/19/1984,311.1
12/18/1984,311.5
12/17/1984,316.9
12/14/1984,325.4
12/13/1984,327.8
12/12/1984,329.5
12/11/1984,329.3
12/10/1984,329.4
12/07/1984,330.8
12/06/1984,334.7
12/05/1984,334.3
12/04/1984,334.1
12/03/1984,336.1
11/30/1984,333.5
11/29/1984,335.4
11/28/1984,330.8
11/27/1984,327.4
11/26/1984,331.5
11/23/1984,340.5
11/21/1984,342.9
11/20/1984,343.8
11/19/1984,343.3
11/16/1984,345
11/15/1984,345.8
11/14/1984,347.8
11/13/1984,347.7
11/12/1984,349.2
11/09/1984,347.5
11/08/1984,349.7
11/07/1984,352.5
11/06/1984,347.2
11/05/1984,349.8
11/02/1984,345.4
11/01/1984,338
10/31/1984,336
10/30/1984,336.5
10/29/1984,338
10/26/1984,340.3
10/25/1984,340.4
10/24/1984,342.9
10/23/1984,343.4
10/22/1984,342
10/19/1984,342.4
10/18/1984,344.3
10/17/1984,340.7
10/16/1984,343.2
10/15/1984,345.2
10/12/1984,346.3
10/11/1984,341.3
10/10/1984,343.6
10/09/1984,342
10/08/1984,347.8
10/05/1984,347
10/04/1984,352.8
10/03/1984,351.9
10/02/1984,353.4
10/01/1984,350.9
09/28/1984,351.3
09/27/1984,350.3
09/26/1984,348.7
09/25/1984,352.4
09/24/1984,352.3
09/21/1984,354.3
09/20/1984,349.3
09/19/1984,348
09/18/1984,348.3
09/17/1984,343.5
09/14/1984,348.1
09/13/1984,346.2
09/12/1984,346.8
09/11/1984,347.7
09/10/1984,347.2
09/07/1984,344.3
09/06/1984,352.7
09/05/1984,348.8
09/04/1984,347.3
08/31/1984,358
08/30/1984,358.2
08/29/1984,360
08/28/1984,358.7
08/27/1984,358.9
08/24/1984,362.3
08/23/1984,360.4
08/22/1984,365
08/21/1984,357.1
08/20/1984,354.8
08/17/1984,362.3
08/16/1984,362.2
08/15/1984,365.7
08/14/1984,366.8
08/13/1984,362.7
